DriverNumber,BroadcastName,Abbreviation,DriverId,TeamName,TeamColor,TeamId,FirstName,LastName,FullName,HeadshotUrl,CountryCode,Position,ClassifiedPosition,GridPosition,Q1,Q2,Q3,Time,Status,Points,RaceName,Country,Round,positions_gained,is_winner,podium,dnf,driver_team_combo,Driver,avg_lap_time,fastest_lap_time,lap_time_std,num_laps,num_stints,most_used_compound,avg_tyre_life,num_personal_bests,num_pitstops,best_sector1,best_sector2,best_sector3,Year
3,D RICCIARDO,RIC,ricciardo,Red Bull Racing,1E41FF,red_bull,Daniel,Ricciardo,Daniel Ricciardo,,,4.0,4,5.0,,,,0 days 00:00:15.379000,Finished,12.0,Abu Dhabi Grand Prix,United Arab Emirates,21,1.0,0,0,0,RIC_Red Bull Racing,RIC,106.10323,101.249,8.582378,52.0,2.0,ULTRASOFT,17.78846153846154,6,1.0,17.637,43.316,40.247,2018
77,V BOTTAS,BOT,bottas,Mercedes,00D2BE,mercedes,Valtteri,Bottas,Valtteri Bottas,,,5.0,5,2.0,,,,0 days 00:00:47.957000,Finished,10.0,Abu Dhabi Grand Prix,United Arab Emirates,21,-3.0,0,0,0,BOT_Mercedes,BOT,106.66973,100.953,8.334256,52.0,3.0,ULTRASOFT,11.26923076923077,6,2.0,17.506,43.168,40.279,2018
55,C SAINZ,SAI,sainz,Renault,FFF500,renault,Carlos,Sainz,Carlos Sainz,,,6.0,6,11.0,,,,0 days 00:01:12.548000,Finished,8.0,Abu Dhabi Grand Prix,United Arab Emirates,21,5.0,0,0,0,SAI_Renault,SAI,107.276615,101.351,9.245511,52.0,2.0,ULTRASOFT,16.634615384615383,16,1.0,17.76,43.337,40.211,2018
16,C LECLERC,LEC,leclerc,Sauber,9B0000,sauber,Charles,Leclerc,Charles Leclerc,,,7.0,7,8.0,,,,0 days 00:01:30.789000,Finished,6.0,Abu Dhabi Grand Prix,United Arab Emirates,21,1.0,0,0,0,LEC_Sauber,LEC,107.5365,102.876,8.825559,52.0,2.0,SUPERSOFT,23.21153846153846,11,1.0,17.723,43.499,41.576,2018
11,S PEREZ,PER,perez,Racing Point,f596c8,force_india,Sergio,Perez,Sergio Perez,,,8.0,8,14.0,,,,0 days 00:01:31.275000,Finished,4.0,Abu Dhabi Grand Prix,United Arab Emirates,21,6.0,0,0,0,PER_Racing Point,PER,107.622519,102.816,8.957206,52.0,2.0,SUPERSOFT,14.942307692307692,12,1.0,17.725,43.179,41.284,2018
8,R GROSJEAN,GRO,grosjean,Haas F1 Team,828282,haas,Romain,Grosjean,Romain Grosjean,,,9.0,9,7.0,,,,,+1 Lap,2.0,Abu Dhabi Grand Prix,United Arab Emirates,21,-2.0,0,0,1,GRO_Haas F1 Team,GRO,108.354745,103.195,8.975111,51.0,2.0,SUPERSOFT,22.725490196078432,11,1.0,17.643,43.572,41.358,2018
20,K MAGNUSSEN,MAG,kevin_magnussen,Haas F1 Team,828282,haas,Kevin,Magnussen,Kevin Magnussen,,,10.0,10,13.0,,,,,+1 Lap,1.0,Abu Dhabi Grand Prix,United Arab Emirates,21,3.0,0,0,1,MAG_Haas F1 Team,MAG,108.570568,102.822,9.851232,51.0,2.0,SUPERSOFT,18.49019607843137,12,1.0,17.514,43.73,41.421,2018
14,F ALONSO,ALO,alonso,McLaren,FF8700,mclaren,Fernando,Alonso,Fernando Alonso,,,11.0,11,15.0,,,,,+1 Lap,0.0,Abu Dhabi Grand Prix,United Arab Emirates,21,4.0,0,0,1,ALO_McLaren,ALO,108.582352,102.393,9.562333,51.0,2.0,SUPERSOFT,14.647058823529411,9,1.0,17.694,42.72,41.145,2018
28,B HARTLEY,HAR,brendon_hartley,Toro Rosso,469BFF,toro_rosso,Brendon,Hartley,Brendon Hartley,,,12.0,12,16.0,,,,,+1 Lap,0.0,Abu Dhabi Grand Prix,United Arab Emirates,21,4.0,0,0,1,HAR_Toro Rosso,HAR,109.053019,104.174,9.91057,51.0,2.0,SUPERSOFT,26.980392156862745,12,1.0,17.938,44.221,41.954,2018
18,L STROLL,STR,stroll,Williams,FFFFFF,williams,Lance,Stroll,Lance Stroll,,,13.0,13,20.0,,,,,+1 Lap,0.0,Abu Dhabi Grand Prix,United Arab Emirates,21,7.0,0,0,1,STR_Williams,STR,109.048568,104.033,9.606257,51.0,2.0,SUPERSOFT,17.96078431372549,19,1.0,17.855,43.596,41.776,2018
2,S VANDOORNE,VAN,vandoorne,McLaren,FF8700,mclaren,Stoffel,Vandoorne,Stoffel Vandoorne,,,14.0,14,18.0,,,,,+1 Lap,0.0,Abu Dhabi Grand Prix,United Arab Emirates,21,4.0,0,0,1,VAN_McLaren,VAN,109.109823,103.249,10.082821,51.0,2.0,SUPERSOFT,15.901960784313726,18,1.0,17.843,43.818,41.486,2018
35,S SIROTKIN,SIR,sirotkin,Williams,FFFFFF,williams,Sergey,Sirotkin,Sergey Sirotkin,,,15.0,15,19.0,,,,,+1 Lap,0.0,Abu Dhabi Grand Prix,United Arab Emirates,21,4.0,0,0,1,SIR_Williams,SIR,109.430196,103.831,10.167279,51.0,2.0,SUPERSOFT,15.901960784313726,16,1.0,17.902,44.248,41.604,2018
10,P GASLY,GAS,gasly,Toro Rosso,469BFF,toro_rosso,Pierre,Gasly,Pierre Gasly,,,16.0,R,17.0,,,,,Engine,0.0,Abu Dhabi Grand Prix,United Arab Emirates,21,1.0,0,0,1,GAS_Toro Rosso,GAS,109.237511,103.988,10.092644,43.0,2.0,SUPERSOFT,13.465116279069768,12,1.0,18.007,43.798,41.724,2018
31,E OCON,OCO,ocon,Racing Point,f596c8,force_india,Esteban,Ocon,Esteban Ocon,,,17.0,R,9.0,,,,,Engine,0.0,Abu Dhabi Grand Prix,United Arab Emirates,21,-8.0,0,0,1,OCO_Racing Point,OCO,108.973341,103.591,9.353824,41.0,2.0,SUPERSOFT,13.609756097560975,9,1.0,17.861,43.721,41.751,2018
9,M ERICSSON,ERI,ericsson,Sauber,9B0000,sauber,Marcus,Ericsson,Marcus Ericsson,,,18.0,R,12.0,,,,,Power loss,0.0,Abu Dhabi Grand Prix,United Arab Emirates,21,-6.0,0,0,1,ERI_Sauber,ERI,112.06738,106.077,12.882179,21.0,1.0,SUPERSOFT,13.857142857142858,4,0.0,18.151,44.262,43.191,2018
7,K RAIKKONEN,RAI,raikkonen,Ferrari,DC0000,ferrari,Kimi,Räikkönen,Kimi Räikkönen,,,19.0,R,4.0,,,,,Power loss,0.0,Abu Dhabi Grand Prix,United Arab Emirates,21,-15.0,0,0,1,RAI_Ferrari,RAI,121.767666,105.198,20.52167,3.0,1.0,ULTRASOFT,8.0,1,0.0,18.265,43.798,43.072,2018
27,N HULKENBERG,HUL,hulkenberg,Renault,FFF500,renault,Nico,Hulkenberg,Nico Hulkenberg,,,20.0,R,10.0,,,,,Collision,0.0,Abu Dhabi Grand Prix,United Arab Emirates,21,-10.0,0,0,1,HUL_Renault,,,,,,,,,,,,,,2018
7,K RAIKKONEN,RAI,raikkonen,Ferrari,DC0000,ferrari,Kimi,Räikkönen,Kimi Räikkönen,,,1.0,1,2.0,,,,0 days 01:34:18.643000,Finished,25.0,United States Grand Prix,United States,18,1.0,1,1,0,RAI_Ferrari,RAI,101.047196,98.482,5.921029,56.0,2.0,SOFT,16.5,7,1.0,26.061,39.0,32.769,2018
33,M VERSTAPPEN,VER,max_verstappen,Red Bull Racing,1E41FF,red_bull,Max,Verstappen,Max Verstappen,,,2.0,2,18.0,,,,0 days 00:00:01.281000,Finished,18.0,United States Grand Prix,United States,18,16.0,0,1,0,VER_Red Bull Racing,VER,101.070071,98.246,5.658976,56.0,2.0,SUPERSOFT,15.142857142857142,13,1.0,26.059,38.845,32.209,2018
44,L HAMILTON,HAM,hamilton,Mercedes,00D2BE,mercedes,Lewis,Hamilton,Lewis Hamilton,,,3.0,3,1.0,,,,0 days 00:00:02.342000,Finished,15.0,United States Grand Prix,United States,18,-2.0,0,1,0,HAM_Mercedes,HAM,101.089017,97.392,6.180076,56.0,3.0,SOFT,11.821428571428571,5,2.0,25.925,38.791,32.317,2018
5,S VETTEL,VET,vettel,Ferrari,DC0000,ferrari,Sebastian,Vettel,Sebastian Vettel,,,4.0,4,5.0,,,,0 days 00:00:18.222000,Finished,12.0,United States Grand Prix,United States,18,1.0,0,0,0,VET_Ferrari,VET,101.372589,98.28,5.760891,56.0,2.0,SOFT,15.964285714285714,14,1.0,26.215,38.989,32.759,2018
77,V BOTTAS,BOT,bottas,Mercedes,00D2BE,mercedes,Valtteri,Bottas,Valtteri Bottas,,,5.0,5,3.0,,,,0 days 00:00:24.744000,Finished,10.0,United States Grand Prix,United States,18,-2.0,0,0,0,BOT_Mercedes,BOT,101.489053,98.47,5.718547,56.0,2.0,SOFT,16.178571428571427,15,1.0,26.113,39.369,32.929,2018
27,N HULKENBERG,HUL,hulkenberg,Renault,FFF500,renault,Nico,Hulkenberg,Nico Hulkenberg,,,6.0,6,7.0,,,,0 days 00:01:27.210000,Finished,8.0,United States Grand Prix,United States,18,1.0,0,0,0,HUL_Renault,HUL,102.604517,99.548,5.667931,56.0,2.0,SOFT,16.178571428571427,14,1.0,26.662,39.552,33.193,2018
55,C SAINZ,SAI,sainz,Renault,FFF500,renault,Carlos,Sainz,Carlos Sainz,,,7.0,7,11.0,,,,0 days 00:01:34.994000,Finished,6.0,United States Grand Prix,United States,18,4.0,0,0,0,SAI_Renault,SAI,102.743517,99.858,5.73061,56.0,2.0,SOFT,14.785714285714286,8,1.0,26.759,39.573,33.35,2018
11,S PEREZ,PER,perez,Racing Point,f596c8,force_india,Sergio,Perez,Sergio Perez,,,8.0,8,10.0,,,,0 days 00:01:41.080000,Finished,4.0,United States Grand Prix,United States,18,2.0,0,0,0,PER_Racing Point,PER,102.91189,99.569,5.688008,55.0,2.0,SOFT,16.072727272727274,8,1.0,26.44,39.415,33.424,2018
28,B HARTLEY,HAR,brendon_hartley,Toro Rosso,469BFF,toro_rosso,Brendon,Hartley,Brendon Hartley,,,9.0,9,20.0,,,,,+1 Lap,2.0,United States Grand Prix,United States,18,11.0,0,0,1,HAR_Toro Rosso,HAR,103.454454,99.915,5.648316,55.0,2.0,SOFT,14.254545454545454,10,1.0,26.707,39.749,33.423,2018
9,M ERICSSON,ERI,ericsson,Sauber,9B0000,sauber,Marcus,Ericsson,Marcus Ericsson,,,10.0,10,16.0,,,,,+1 Lap,1.0,United States Grand Prix,United States,18,6.0,0,0,1,ERI_Sauber,ERI,103.47789,100.098,5.561392,55.0,2.0,SOFT,14.363636363636363,7,1.0,26.418,39.681,33.467,2018
2,S VANDOORNE,VAN,vandoorne,McLaren,FF8700,mclaren,Stoffel,Vandoorne,Stoffel Vandoorne,,,11.0,11,17.0,,,,,+1 Lap,0.0,United States Grand Prix,United States,18,6.0,0,0,1,VAN_McLaren,VAN,103.503036,99.24,6.734063,55.0,3.0,SOFT,11.636363636363637,8,2.0,26.438,39.445,33.015,2018
10,P GASLY,GAS,gasly,Toro Rosso,469BFF,toro_rosso,Pierre,Gasly,Pierre Gasly,,,12.0,12,19.0,,,,,+1 Lap,0.0,United States Grand Prix,United States,18,7.0,0,0,1,GAS_Toro Rosso,GAS,103.924018,99.646,6.68978,55.0,3.0,SOFT,10.836363636363636,6,2.0,26.572,39.831,33.232,2018
35,S SIROTKIN,SIR,sirotkin,Williams,FFFFFF,williams,Sergey,Sirotkin,Sergey Sirotkin,,,13.0,13,14.0,,,,,+1 Lap,0.0,United States Grand Prix,United States,18,1.0,0,0,1,SIR_Williams,SIR,104.147981,100.522,6.630911,55.0,3.0,SUPERSOFT,10.836363636363636,5,2.0,26.679,39.492,33.037,2018
18,L STROLL,STR,stroll,Williams,FFFFFF,williams,Lance,Stroll,Lance Stroll,,,14.0,14,15.0,,,,,+2 Laps,0.0,United States Grand Prix,United States,18,1.0,0,0,1,STR_Williams,STR,105.194333,100.433,7.709957,54.0,4.0,SOFT,16.85185185185185,5,3.0,26.76,39.738,33.647,2018
16,C LECLERC,LEC,leclerc,Sauber,9B0000,sauber,Charles,Leclerc,Charles Leclerc,,,15.0,R,9.0,,,,,Collision damage,0.0,United States Grand Prix,United States,18,-6.0,0,0,1,LEC_Sauber,LEC,106.21658,101.982,7.960074,31.0,3.0,SOFT,12.580645161290322,2,2.0,27.203,40.506,33.849,2018
3,D RICCIARDO,RIC,ricciardo,Red Bull Racing,1E41FF,red_bull,Daniel,Ricciardo,Daniel Ricciardo,,,16.0,R,4.0,,,,,Battery,0.0,United States Grand Prix,United States,18,-12.0,0,0,1,RIC_Red Bull Racing,RIC,101.60875,100.933,0.86651,8.0,1.0,SUPERSOFT,7.5,3,0.0,26.933,40.145,33.59,2018
8,R GROSJEAN,GRO,grosjean,Haas F1 Team,828282,haas,Romain,Grosjean,Romain Grosjean,,,17.0,R,8.0,,,,,Collision damage,0.0,United States Grand Prix,United States,18,-9.0,0,0,1,GRO_Haas F1 Team,GRO,139.5125,129.819,13.708679,2.0,1.0,ULTRASOFT,4.5,0,2.0,62.323,44.105,40.208,2018
14,F ALONSO,ALO,alonso,McLaren,FF8700,mclaren,Fernando,Alonso,Fernando Alonso,,,18.0,R,13.0,,,,,Collision,0.0,United States Grand Prix,United States,18,-5.0,0,0,1,ALO_McLaren,ALO,133.811,133.811,0.0,1.0,1.0,SUPERSOFT,1.0,False,1.0,,44.635,36.37,2018
31,E OCON,OCO,ocon,Racing Point,f596c8,force_india,Esteban,Ocon,Esteban Ocon,,,19.0,D,6.0,,,,,Disqualified,0.0,United States Grand Prix,United States,18,-13.0,0,0,1,OCO_Racing Point,OCO,102.820196,99.992,5.6698699999999995,56.0,2.0,SOFT,16.321428571428573,12,1.0,26.522,39.65,33.668,2018
20,K MAGNUSSEN,MAG,kevin_magnussen,Haas F1 Team,828282,haas,Kevin,Magnussen,Kevin Magnussen,,,20.0,D,12.0,,,,,Disqualified,0.0,United States Grand Prix,United States,18,-8.0,0,0,1,MAG_Haas F1 Team,MAG,102.844642,98.963,5.543728,56.0,2.0,SUPERSOFT,14.571428571428571,7,1.0,26.411,39.485,32.972,2018
5,S VETTEL,VET,vettel,Ferrari,DC0000,ferrari,Sebastian,Vettel,Sebastian Vettel,,,1.0,1,1.0,,,,0 days 01:32:01.940000,Finished,25.0,Bahrain Grand Prix,Bahrain,2,0.0,1,1,0,VET_Ferrari,VET,96.888589,94.453,6.032867,56.0,2.0,SOFT,17.12962962962963,5,1.0,29.933,40.514,23.357,2018
77,V BOTTAS,BOT,bottas,Mercedes,00D2BE,mercedes,Valtteri,Bottas,Valtteri Bottas,,,2.0,2,3.0,,,,0 days 00:00:00.699000,Finished,18.0,Bahrain Grand Prix,Bahrain,2,1.0,0,1,0,BOT_Mercedes,BOT,96.902017,93.74,6.040663,56.0,2.0,MEDIUM,16.6,4,1.0,29.826,40.676,23.14,2018
44,L HAMILTON,HAM,hamilton,Mercedes,00D2BE,mercedes,Lewis,Hamilton,Lewis Hamilton,,,3.0,3,9.0,,,,0 days 00:00:06.512000,Finished,15.0,Bahrain Grand Prix,Bahrain,2,6.0,0,1,0,HAM_Mercedes,HAM,97.010464,93.953,5.989755,56.0,2.0,MEDIUM,15.727272727272728,6,1.0,29.751,40.772,23.12,2018
10,P GASLY,GAS,gasly,Toro Rosso,469BFF,toro_rosso,Pierre,Gasly,Pierre Gasly,,,4.0,4,5.0,,,,0 days 00:01:02.234000,Finished,12.0,Bahrain Grand Prix,Bahrain,2,1.0,0,0,0,GAS_Toro Rosso,GAS,97.983232,94.863,6.539328,56.0,3.0,SUPERSOFT,12.127272727272729,12,2.0,30.319,40.912,23.34,2018
20,K MAGNUSSEN,MAG,kevin_magnussen,Haas F1 Team,828282,haas,Kevin,Magnussen,Kevin Magnussen,,,5.0,5,6.0,,,,0 days 00:01:15.046000,Finished,10.0,Bahrain Grand Prix,Bahrain,2,1.0,0,0,0,MAG_Haas F1 Team,MAG,98.192736,94.327,6.418795,57.0,3.0,SOFT,12.964285714285714,10,2.0,30.015,40.797,23.163,2018
27,N HULKENBERG,HUL,hulkenberg,Renault,FFF500,renault,Nico,Hulkenberg,Nico Hulkenberg,,,6.0,6,7.0,,,,0 days 00:01:39.024000,Finished,8.0,Bahrain Grand Prix,Bahrain,2,1.0,0,0,0,HUL_Renault,HUL,98.613403,94.667,6.453766,57.0,3.0,SUPERSOFT,12.0,15,2.0,29.923,40.908,23.276,2018
14,F ALONSO,ALO,alonso,McLaren,FF8700,mclaren,Fernando,Alonso,Fernando Alonso,,,7.0,7,13.0,,,,,+1 Lap,6.0,Bahrain Grand Prix,Bahrain,2,6.0,0,0,1,ALO_McLaren,ALO,98.634821,94.168,6.476962,56.0,3.0,MEDIUM,10.345454545454546,15,2.0,30.163,40.566,23.343,2018
2,S VANDOORNE,VAN,vandoorne,McLaren,FF8700,mclaren,Stoffel,Vandoorne,Stoffel Vandoorne,,,8.0,8,14.0,,,,,+1 Lap,4.0,Bahrain Grand Prix,Bahrain,2,6.0,0,0,1,VAN_McLaren,VAN,98.805875,95.131,6.242364,56.0,3.0,MEDIUM,11.309090909090909,6,2.0,30.236,40.663,23.441,2018
9,M ERICSSON,ERI,ericsson,Sauber,9B0000,sauber,Marcus,Ericsson,Marcus Ericsson,,,9.0,9,17.0,,,,,+1 Lap,2.0,Bahrain Grand Prix,Bahrain,2,8.0,0,0,1,ERI_Sauber,ERI,98.884928,95.093,5.671245,56.0,2.0,MEDIUM,14.8,7,1.0,30.138,41.074,23.508,2018
31,E OCON,OCO,ocon,Force India,F596C8,force_india,Esteban,Ocon,Esteban Ocon,,,10.0,10,8.0,,,,,+1 Lap,1.0,Bahrain Grand Prix,Bahrain,2,-2.0,0,0,1,OCO_Force India,OCO,98.994375,95.043,6.199666,56.0,3.0,SOFT,10.690909090909091,7,2.0,30.201,40.874,23.469,2018
55,C SAINZ,SAI,sainz,Renault,FFF500,renault,Carlos,Sainz,Carlos Sainz,,,11.0,11,10.0,,,,,+1 Lap,0.0,Bahrain Grand Prix,Bahrain,2,-1.0,0,0,1,SAI_Renault,SAI,99.112589,95.535,6.142817,56.0,3.0,SOFT,18.454545454545453,7,2.0,30.252,41.16,23.327,2018
16,C LECLERC,LEC,leclerc,Sauber,9B0000,sauber,Charles,Leclerc,Charles Leclerc,,,12.0,12,19.0,,,,,+1 Lap,0.0,Bahrain Grand Prix,Bahrain,2,7.0,0,0,1,LEC_Sauber,LEC,99.206696,95.058,6.741039,56.0,3.0,MEDIUM,13.672727272727272,7,2.0,30.325,41.101,23.377,2018
8,R GROSJEAN,GRO,grosjean,Haas F1 Team,828282,haas,Romain,Grosjean,Romain Grosjean,,,13.0,13,16.0,,,,,+1 Lap,0.0,Bahrain Grand Prix,Bahrain,2,3.0,0,0,1,GRO_Haas F1 Team,GRO,99.268678,94.053,6.760068,56.0,4.0,SUPERSOFT,7.581818181818182,8,3.0,29.93,40.696,23.227,2018
18,L STROLL,STR,stroll,Williams,FFFFFF,williams,Lance,Stroll,Lance Stroll,,,14.0,14,20.0,,,,,+1 Lap,0.0,Bahrain Grand Prix,Bahrain,2,6.0,0,0,1,STR_Williams,STR,99.15269,95.266,5.7186,55.0,3.0,MEDIUM,10.851851851851851,8,2.0,30.387,41.088,23.677,2018
35,S SIROTKIN,SIR,sirotkin,Williams,FFFFFF,williams,Sergey,Sirotkin,Sergey Sirotkin,,,15.0,15,18.0,,,,,+1 Lap,0.0,Bahrain Grand Prix,Bahrain,2,3.0,0,0,1,SIR_Williams,SIR,99.637053,94.563,6.310355,56.0,3.0,SOFT,9.78181818181818,11,2.0,30.263,40.825,23.309,2018
11,S PEREZ,PER,perez,Force India,F596C8,force_india,Sergio,Perez,Sergio Perez,,,16.0,16,12.0,,,,,+1 Lap,0.0,Bahrain Grand Prix,Bahrain,2,-4.0,0,0,1,PER_Force India,PER,99.133392,95.075,6.218566,56.0,3.0,SUPERSOFT,11.127272727272729,7,2.0,30.214,41.13,23.281,2018
28,B HARTLEY,HAR,brendon_hartley,Toro Rosso,469BFF,toro_rosso,Brendon,Hartley,Brendon Hartley,,,17.0,17,11.0,,,,,+1 Lap,0.0,Bahrain Grand Prix,Bahrain,2,-6.0,0,0,1,HAR_Toro Rosso,HAR,99.133875,94.689,7.116597,56.0,3.0,SUPERSOFT,10.727272727272728,6,2.0,30.195,41.084,23.277,2018
7,K RAIKKONEN,RAI,raikkonen,Ferrari,DC0000,ferrari,Kimi,Räikkönen,Kimi Räikkönen,,,18.0,R,2.0,,,,,Wheel,0.0,Bahrain Grand Prix,Bahrain,2,-16.0,0,0,1,RAI_Ferrari,RAI,98.163647,94.337,7.384944,34.0,2.0,SUPERSOFT,10.454545454545457,5,2.0,30.078,40.671,23.22,2018
33,M VERSTAPPEN,VER,max_verstappen,Red Bull Racing,1E41FF,red_bull,Max,Verstappen,Max Verstappen,,,19.0,R,15.0,,,,,Puncture,0.0,Bahrain Grand Prix,Bahrain,2,-4.0,0,0,1,VER_Red Bull Racing,VER,115.883,103.654,17.294417,2.0,1.0,SUPERSOFT,1.0,0,0.0,60.233,43.101,23.877,2018
3,D RICCIARDO,RIC,ricciardo,Red Bull Racing,1E41FF,red_bull,Daniel,Ricciardo,Daniel Ricciardo,,,20.0,R,4.0,,,,,Electrical,0.0,Bahrain Grand Prix,Bahrain,2,-16.0,0,0,1,RIC_Red Bull Racing,RIC,98.684,98.684,0.0,1.0,0.0,,,False,0.0,,41.585,23.559,2018
33,M VERSTAPPEN,VER,max_verstappen,Red Bull Racing,1E41FF,red_bull,Max,Verstappen,Max Verstappen,,,1.0,1,2.0,,,,0 days 01:38:28.851000,Finished,25.0,Mexican Grand Prix,Mexico,19,1.0,1,1,0,VER_Red Bull Racing,VER,83.223253,79.186,6.639013,71.0,3.0,SUPERSOFT,14.591549295774648,8,2.0,28.01,30.433,20.248,2018
5,S VETTEL,VET,vettel,Ferrari,DC0000,ferrari,Sebastian,Vettel,Sebastian Vettel,,,2.0,2,4.0,,,,0 days 00:00:17.316000,Finished,18.0,Mexican Grand Prix,Mexico,19,2.0,0,1,0,VET_Ferrari,VET,83.46714,79.522,6.790079,71.0,3.0,ULTRASOFT,13.647887323943662,11,2.0,27.904,30.816,20.53,2018
7,K RAIKKONEN,RAI,raikkonen,Ferrari,DC0000,ferrari,Kimi,Räikkönen,Kimi Räikkönen,,,3.0,3,6.0,,,,0 days 00:00:49.914000,Finished,15.0,Mexican Grand Prix,Mexico,19,3.0,0,1,0,RAI_Ferrari,RAI,83.926267,80.334,6.180551,71.0,2.0,SUPERSOFT,24.028169014084508,3,1.0,27.79,31.34,20.701,2018
44,L HAMILTON,HAM,hamilton,Mercedes,00D2BE,mercedes,Lewis,Hamilton,Lewis Hamilton,,,4.0,4,3.0,,,,0 days 00:01:18.738000,Finished,12.0,Mexican Grand Prix,Mexico,19,-1.0,0,0,0,HAM_Mercedes,HAM,84.332239,80.728,6.618119,71.0,3.0,SUPERSOFT,16.690140845070424,3,2.0,28.307,30.896,20.571,2018
77,V BOTTAS,BOT,bottas,Mercedes,00D2BE,mercedes,Valtteri,Bottas,Valtteri Bottas,,,5.0,5,5.0,,,,,+1 Lap,10.0,Mexican Grand Prix,Mexico,19,0.0,0,0,1,BOT_Mercedes,BOT,84.592142,78.741,7.011386,70.0,4.0,SUPERSOFT,15.128571428571428,6,3.0,28.282,30.054,20.221,2018
27,N HULKENBERG,HUL,hulkenberg,Renault,FFF500,renault,Nico,Hulkenberg,Nico Hulkenberg,,,6.0,6,7.0,,,,,+2 Laps,8.0,Mexican Grand Prix,Mexico,19,1.0,0,0,1,HUL_Renault,HUL,85.924318,80.637,6.067285,69.0,2.0,SUPERSOFT,25.60869565217391,5,1.0,28.309,31.189,20.736,2018
16,C LECLERC,LEC,leclerc,Sauber,9B0000,sauber,Charles,Leclerc,Charles Leclerc,,,7.0,7,9.0,,,,,+2 Laps,6.0,Mexican Grand Prix,Mexico,19,2.0,0,0,1,LEC_Sauber,LEC,86.091913,80.537,6.011586,69.0,2.0,SUPERSOFT,25.014492753623188,11,1.0,28.256,31.244,20.772,2018
2,S VANDOORNE,VAN,vandoorne,McLaren,FF8700,mclaren,Stoffel,Vandoorne,Stoffel Vandoorne,,,8.0,8,15.0,,,,,+2 Laps,4.0,Mexican Grand Prix,Mexico,19,7.0,0,0,1,VAN_McLaren,VAN,86.393695,81.921,6.151434,69.0,2.0,SUPERSOFT,25.08695652173913,5,1.0,28.391,31.858,21.209,2018
9,M ERICSSON,ERI,ericsson,Sauber,9B0000,sauber,Marcus,Ericsson,Marcus Ericsson,,,9.0,9,10.0,,,,,+2 Laps,2.0,Mexican Grand Prix,Mexico,19,1.0,0,0,1,ERI_Sauber,ERI,86.549202,82.44,6.107502,69.0,2.0,SUPERSOFT,23.405797101449274,4,1.0,28.473,32.273,21.169,2018
10,P GASLY,GAS,gasly,Toro Rosso,469BFF,toro_rosso,Pierre,Gasly,Pierre Gasly,,,10.0,10,20.0,,,,,+2 Laps,1.0,Mexican Grand Prix,Mexico,19,10.0,0,0,1,GAS_Toro Rosso,GAS,86.566405,82.755,6.317068,69.0,3.0,SUPERSOFT,17.27536231884058,6,2.0,28.593,32.286,21.259,2018
31,E OCON,OCO,ocon,Racing Point,f596c8,force_india,Esteban,Ocon,Esteban Ocon,,,11.0,11,11.0,,,,,+2 Laps,0.0,Mexican Grand Prix,Mexico,19,0.0,0,0,1,OCO_Racing Point,OCO,86.632202,82.629,6.565988,69.0,3.0,ULTRASOFT,21.420289855072465,2,2.0,28.686,32.343,21.172,2018
18,L STROLL,STR,stroll,Williams,FFFFFF,williams,Lance,Stroll,Lance Stroll,,,12.0,12,17.0,,,,,+2 Laps,0.0,Mexican Grand Prix,Mexico,19,5.0,0,0,1,STR_Williams,STR,86.678565,82.983,6.085371,69.0,3.0,SUPERSOFT,17.782608695652176,6,2.0,28.848,32.413,21.185,2018
35,S SIROTKIN,SIR,sirotkin,Williams,FFFFFF,williams,Sergey,Sirotkin,Sergey Sirotkin,,,13.0,13,19.0,,,,,+2 Laps,0.0,Mexican Grand Prix,Mexico,19,6.0,0,0,1,SIR_Williams,SIR,86.690463,82.64,5.8422730000000005,69.0,2.0,SUPERSOFT,25.753623188405797,7,1.0,28.788,32.448,21.404,2018
28,B HARTLEY,HAR,brendon_hartley,Toro Rosso,469BFF,toro_rosso,Brendon,Hartley,Brendon Hartley,,,14.0,14,14.0,,,,,+2 Laps,0.0,Mexican Grand Prix,Mexico,19,0.0,0,0,1,HAR_Toro Rosso,HAR,86.657913,82.438,5.978967,69.0,3.0,SUPERSOFT,19.014492753623188,3,2.0,28.82,32.082,21.092,2018
20,K MAGNUSSEN,MAG,kevin_magnussen,Haas F1 Team,828282,haas,Kevin,Magnussen,Kevin Magnussen,,,15.0,15,16.0,,,,,+2 Laps,0.0,Mexican Grand Prix,Mexico,19,1.0,0,0,1,MAG_Haas F1 Team,MAG,86.836565,81.874,5.980678,69.0,2.0,SUPERSOFT,18.797101449275363,5,1.0,28.556,31.938,21.033,2018
8,R GROSJEAN,GRO,grosjean,Haas F1 Team,828282,haas,Romain,Grosjean,Romain Grosjean,,,16.0,16,18.0,,,,,+3 Laps,0.0,Mexican Grand Prix,Mexico,19,2.0,0,0,1,GRO_Haas F1 Team,GRO,86.927382,81.37,6.818373,68.0,3.0,SUPERSOFT,17.08823529411765,4,2.0,28.652,31.467,20.856,2018
3,D RICCIARDO,RIC,ricciardo,Red Bull Racing,1E41FF,red_bull,Daniel,Ricciardo,Daniel Ricciardo,,,17.0,R,1.0,,,,,Engine,0.0,Mexican Grand Prix,Mexico,19,-16.0,0,0,1,RIC_Red Bull Racing,RIC,83.160475,79.462,5.711607,61.0,2.0,SUPERSOFT,21.950819672131143,7,1.0,27.943,30.919,20.595,2018
